record,phase,start,end,est,ref,abs_err,err,sqa_ok,iscore,sqa_tier,sqa_stage,config
x007,2-Back,1216.43359375,1248.43359375,13.125,15.355059646526712,2.230059646526712,-2.230059646526712,True,0.7842119013030875,hr,3,psd 10-45
x007,2-Back,1248.43359375,1280.43359375,31.875,18.64775829936987,13.227241700630131,13.227241700630131,True,0.7908368902335037,hr,3,psd 10-45
x007,2-Back,1280.43359375,1312.43359375,15.0,18.397689665197884,3.397689665197884,-3.397689665197884,True,0.8004496281084446,diag,3,psd 10-45
x007,2-Back,1312.43359375,1344.43359375,16.875,17.90621976707733,1.0312197670773315,-1.0312197670773315,True,0.8167966225374622,diag,3,psd 10-45
x007,2-Back,1344.43359375,1376.43359375,28.125,19.170468235426462,8.954531764573538,8.954531764573538,True,0.8013737865783312,diag,3,psd 10-45
x007,2-Back,1376.43359375,1408.43359375,13.125,18.72155625675026,5.596556256750262,-5.596556256750262,True,0.7199757818331163,hr,3,psd 10-45
x007,2-Back,1408.43359375,1440.43359375,13.125,16.86934150486377,3.744341504863769,-3.744341504863769,True,0.6498225448924599,hr,3,psd 10-45
x007,2-Back,1440.43359375,1472.43359375,15.0,14.426149966783338,0.5738500332166616,0.5738500332166616,False,0.49164317957276266,bad,3,psd 10-45
x007,2-Back,1472.43359375,1504.43359375,11.25,15.340911316722801,4.090911316722801,-4.090911316722801,True,0.7039714632798447,hr,3,psd 10-45
x007,2-Back,1504.43359375,1536.43359375,13.125,15.454603539037528,2.329603539037528,-2.329603539037528,True,0.6699120527996385,hr,3,psd 10-45
x007,Running,1536.43359375,1568.43359375,20.625,23.465959995473483,2.840959995473483,-2.840959995473483,False,0.43042496307081396,bad,3,psd 10-45
x007,Running,1568.43359375,1600.43359375,13.125,27.274016710165245,14.149016710165245,-14.149016710165245,False,0.4334642557472888,bad,3,psd 10-45
x007,Running,1600.43359375,1632.43359375,20.625,25.967415919964914,5.342415919964914,-5.342415919964914,False,0.35017453192259873,bad,3,psd 10-45
x007,Running,1632.43359375,1664.43359375,13.125,23.539819874655613,10.414819874655613,-10.414819874655613,False,,,2,psd 10-45
x007,Running,1664.43359375,1696.43359375,11.25,26.974424716629862,15.724424716629862,-15.724424716629862,False,0.3051931677617391,bad,3,psd 10-45
x007,Running,1696.43359375,1728.43359375,16.875,25.588074708886026,8.713074708886026,-8.713074708886026,False,0.19443448513841885,bad,3,psd 10-45
x007,Running,1728.43359375,1760.43359375,13.125,26.94159211879858,13.816592118798582,-13.816592118798582,False,0.2826273412179759,bad,3,psd 10-45
x007,Running,1760.43359375,1792.43359375,24.375,26.015787408642417,1.6407874086424172,-1.6407874086424172,False,0.22732181740664595,bad,3,psd 10-45
x007,Running,1792.43359375,1824.43359375,15.0,28.786897837107205,13.786897837107205,-13.786897837107205,False,,,2,psd 10-45
x008,Rest,288.12109375,320.12109375,11.25,15.259400205701523,4.009400205701523,-4.009400205701523,True,0.9142413861126226,diag,3,psd 10-45
x008,Rest,320.12109375,352.12109375,15.0,11.581358246689714,3.418641753310286,3.418641753310286,True,0.9207409987144128,diag,3,psd 10-45
x008,Rest,352.12109375,384.12109375,11.25,9.040698127330689,2.209301872669311,2.209301872669311,True,0.9315028927027597,diag,3,psd 10-45
x008,Rest,384.12109375,416.12109375,11.25,8.000121951962004,3.2498780480379956,3.2498780480379956,True,0.9305096276628992,diag,3,psd 10-45
x008,Rest,416.12109375,448.12109375,16.875,15.02605571188654,1.8489442881134597,1.8489442881134597,True,0.9329050801116935,diag,3,psd 10-45
x008,Rest,448.12109375,480.12109375,13.125,15.997318195200116,2.8723181952001156,-2.8723181952001156,True,0.9351611118333363,diag,3,psd 10-45
x008,Rest,480.12109375,512.12109375,15.0,13.845334869894245,1.154665130105755,1.154665130105755,True,0.9520560904606231,diag,3,psd 10-45
x008,Rest,512.12109375,544.12109375,20.625,19.689048499014085,0.9359515009859152,0.9359515009859152,True,0.9532607694176961,diag,3,psd 10-45
x008,Rest,544.12109375,576.12109375,13.125,16.676885853485715,3.5518858534857145,-3.5518858534857145,True,0.9009044169330666,diag,3,psd 10-45
x008,Rest,576.12109375,608.12109375,20.625,20.17888638296921,0.44611361703078956,0.44611361703078956,True,0.9399036286225315,diag,3,psd 10-45
x008,Rest,608.12109375,640.12109375,18.75,20.050364808970023,1.3003648089700235,-1.3003648089700235,True,0.8937897451112,diag,3,psd 10-45
x008,Rest,640.12109375,672.12109375,13.125,23.468061328803103,10.343061328803103,-10.343061328803103,True,0.89280043994719,diag,3,psd 10-45
x008,Walking,672.12109375,704.12109375,20.625,18.928806417620862,1.6961935823791379,1.6961935823791379,True,0.850457241405763,diag,3,psd 10-45
x008,Walking,704.12109375,736.12109375,22.5,22.521880444120526,0.021880444120526477,-0.021880444120526477,True,0.8575738091356245,diag,3,psd 10-45
x008,Walking,736.12109375,768.12109375,24.375,23.88592720284644,0.4890727971535611,0.4890727971535611,True,0.8618294656792503,diag,3,psd 10-45
x008,Walking,768.12109375,800.12109375,18.75,23.259427886317027,4.509427886317027,-4.509427886317027,True,0.7518422656599523,hr,3,psd 10-45
x008,Walking,800.12109375,832.12109375,18.75,23.646880326367956,4.896880326367956,-4.896880326367956,True,0.7235668444649269,hr,3,psd 10-45
x008,Walking,832.12109375,864.12109375,26.25,24.667198835521987,1.5828011644780133,1.5828011644780133,True,0.5893765965051141,hr,3,psd 10-45
x008,Walking,864.12109375,896.12109375,24.375,25.479723962149578,1.1047239621495777,-1.1047239621495777,True,0.6599650621731864,hr,3,psd 10-45
x008,Walking,896.12109375,928.12109375,18.75,25.500042482837458,6.750042482837458,-6.750042482837458,True,0.5987015234609544,hr,3,psd 10-45
x008,Walking,928.12109375,960.12109375,22.5,25.321882043552666,2.821882043552666,-2.821882043552666,False,0.4899912396812031,bad,3,psd 10-45
x008,Walking,960.12109375,992.12109375,11.25,22.58128385388997,11.331283853889971,-11.331283853889971,True,0.6911745487220864,hr,3,psd 10-45
x008,Walking,992.12109375,1024.12109375,22.5,23.2531057268284,0.7531057268284016,-0.7531057268284016,True,0.8808617573810895,diag,3,psd 10-45
x008,Walking,1024.12109375,1056.12109375,13.125,25.35582201941511,12.230822019415111,-12.230822019415111,True,0.8607992003492747,diag,3,psd 10-45
x008,Walking,1056.12109375,1088.12109375,11.25,20.204679962172662,8.954679962172662,-8.954679962172662,True,0.8520440437833833,diag,3,psd 10-45
x008,Walking,1088.12109375,1120.12109375,35.625,21.948870141959304,13.676129858040696,13.676129858040696,True,0.6778929123211469,hr,3,psd 10-45
x008,Walking,1120.12109375,1152.12109375,13.125,20.623450103512393,7.498450103512393,-7.498450103512393,True,0.8464406743958451,diag,3,psd 10-45
x008,Walking,1152.12109375,1184.12109375,18.75,21.5406523562729,2.7906523562729006,-2.7906523562729006,True,0.9304563510692557,diag,3,psd 10-45
x008,Walking,1184.12109375,1216.12109375,18.75,19.062550300105855,0.3125503001058547,-0.3125503001058547,True,0.9296157696416284,diag,3,psd 10-45
x008,Walking,1216.12109375,1248.12109375,31.875,20.160760690916717,11.714239309083283,11.714239309083283,True,0.9522600554427404,diag,3,psd 10-45
x008,Walking,1248.12109375,1280.12109375,30.0,26.678097630673285,3.3219023693267147,3.3219023693267147,True,0.9376294968079265,diag,3,psd 10-45
x008,Walking,1280.12109375,1312.12109375,11.25,25.39981388016667,14.149813880166668,-14.149813880166668,True,0.9052771199942924,diag,3,psd 10-45
x008,2-Back,1312.12109375,1344.12109375,30.0,17.217226635660374,12.782773364339626,12.782773364339626,True,0.7401151307467206,hr,3,psd 10-45
x008,2-Back,1344.12109375,1376.12109375,33.75,14.384809048606265,19.365190951393735,19.365190951393735,True,0.7349479485723442,hr,3,psd 10-45
x008,2-Back,1376.12109375,1408.12109375,18.75,24.70449145139893,5.95449145139893,-5.95449145139893,True,0.805665516326434,diag,3,psd 10-45
x008,2-Back,1408.12109375,1440.12109375,30.0,22.561027975869205,7.438972024130795,7.438972024130795,True,0.8537624972522835,diag,3,psd 10-45
x008,2-Back,1440.12109375,1472.12109375,16.875,26.981552289277,10.106552289277001,-10.106552289277001,True,0.7895093472097452,hr,3,psd 10-45
x008,2-Back,1472.12109375,1504.12109375,20.625,25.631004829730728,5.006004829730728,-5.006004829730728,True,0.6088398202822171,hr,3,psd 10-45
x008,2-Back,1504.12109375,1536.12109375,16.875,20.53429578558579,3.6592957855857904,-3.6592957855857904,True,0.7472393393902905,hr,3,psd 10-45
x008,2-Back,1536.12109375,1568.12109375,18.75,22.073447407291532,3.323447407291532,-3.323447407291532,True,0.8187154193166005,diag,3,psd 10-45
x008,2-Back,1568.12109375,1600.12109375,30.0,27.20784269349285,2.79215730650715,2.79215730650715,True,0.8012639998708352,diag,3,psd 10-45
x008,2-Back,1600.12109375,1632.12109375,11.25,17.462331913029104,6.212331913029104,-6.212331913029104,True,0.8727370559961097,diag,3,psd 10-45
x008,2-Back,1632.12109375,1664.12109375,18.75,11.197243302886296,7.552756697113704,7.552756697113704,True,0.8432292046812455,diag,3,psd 10-45
x008,2-Back,1664.12109375,1696.12109375,11.25,13.314086438944972,2.0640864389449725,-2.0640864389449725,True,0.6828473659357215,hr,3,psd 10-45
x008,2-Back,1696.12109375,1728.12109375,18.75,16.312448362861574,2.4375516371384265,2.4375516371384265,False,0.4620100958065956,bad,3,psd 10-45
x008,2-Back,1728.12109375,1760.12109375,22.5,11.623501617891309,10.876498382108691,10.876498382108691,False,0.4080458419712102,bad,3,psd 10-45
x008,Running,1760.12109375,1792.12109375,20.625,13.02498198040596,7.6000180195940406,7.6000180195940406,False,0.4506881006846429,bad,3,psd 10-45
x008,Running,1792.12109375,1824.12109375,16.875,22.907792746304935,6.032792746304935,-6.032792746304935,False,0.46258793093152956,bad,3,psd 10-45
x008,Running,1824.12109375,1856.12109375,24.375,22.82309337816225,1.5519066218377517,1.5519066218377517,False,0.375152308174598,bad,3,psd 10-45
x008,Running,1856.12109375,1888.12109375,16.875,18.798843838753783,1.9238438387537826,-1.9238438387537826,False,0.4811772208897001,bad,3,psd 10-45
x008,Running,1888.12109375,1920.12109375,15.0,16.18734341268941,1.1873434126894082,-1.1873434126894082,True,0.5982799124159448,hr,3,psd 10-45
x008,Running,1920.12109375,1952.12109375,16.875,16.885936727482363,0.010936727482363295,-0.010936727482363295,True,0.5511580767645909,hr,3,psd 10-45
x008,Running,1952.12109375,1984.12109375,16.875,16.551497977511943,0.32350202248805715,0.32350202248805715,True,0.5273747394664476,hr,3,psd 10-45
x008,Running,1984.12109375,2016.12109375,16.875,16.031049511188332,0.843950488811668,0.843950488811668,True,0.6564833627121583,hr,3,psd 10-45
x008,Running,2016.12109375,2048.12109375,16.875,15.999786126288855,0.8752138737111448,0.8752138737111448,True,0.8418708310988033,diag,3,psd 10-45
x008,Running,2048.12109375,2080.12109375,16.875,16.354557031925545,0.5204429680744553,0.5204429680744553,True,0.8020210207268575,diag,3,psd 10-45
x008,Running,2080.12109375,2112.015625,16.93080220453154,17.219443444059294,0.288641239527756,-0.288641239527756,True,0.6810788018766715,hr,3,psd 10-45
x009,Rest,96.48046875,128.48046875,11.25,15.897191657848884,4.647191657848884,-4.647191657848884,True,0.9640549764158999,diag,3,psd 10-45
x009,Rest,128.48046875,160.48046875,15.0,9.867859629936845,5.132140370063155,5.132140370063155,True,0.9574993777650282,diag,3,psd 10-45
x009,Rest,160.48046875,192.48046875,11.25,6.591652090899381,4.658347909100619,4.658347909100619,True,0.9656469690013716,diag,3,psd 10-45
x009,Rest,192.48046875,224.48046875,11.25,6.0,5.25,5.25,True,0.9615689460257375,diag,3,psd 10-45
x009,Rest,224.48046875,256.48046875,13.125,5.779279246388326,7.345720753611674,7.345720753611674,True,0.9696187192787773,diag,3,psd 10-45
x009,Rest,256.48046875,288.48046875,11.25,5.000213629566332,6.249786370433668,6.249786370433668,True,0.9628480199135726,diag,3,psd 10-45
x009,Rest,288.48046875,320.48046875,11.25,5.000213629566332,6.249786370433668,6.249786370433668,True,0.9670339358431267,diag,3,psd 10-45
x009,Rest,320.48046875,352.48046875,13.125,5.000213629566332,8.124786370433668,8.124786370433668,True,0.9685707962557617,diag,3,psd 10-45
x009,Rest,352.48046875,384.48046875,11.25,5.005188757577174,6.244811242422826,6.244811242422826,True,0.9614750049193826,diag,3,psd 10-45
x009,Rest,384.48046875,416.48046875,11.25,5.5283797699476604,5.7216202300523396,5.7216202300523396,True,0.9623158689005836,diag,3,psd 10-45
x009,Rest,416.48046875,448.48046875,18.75,5.591819301932013,13.158180698067987,13.158180698067987,True,0.9664347193182702,diag,3,psd 10-45
x009,Rest,448.48046875,480.48046875,18.75,5.000213629566332,13.749786370433668,13.749786370433668,True,0.9548888219675041,diag,3,psd 10-45
x009,Rest,480.48046875,512.48046875,18.75,7.17238711638472,11.57761288361528,11.57761288361528,True,0.9774189898558647,diag,3,psd 10-45
x009,Walking,512.48046875,544.48046875,24.375,21.024257960622066,3.350742039377934,3.350742039377934,True,0.9556207841619525,diag,3,psd 10-45
x009,Walking,544.48046875,576.48046875,26.25,22.840759290382668,3.4092407096173325,3.4092407096173325,True,0.9306140638967905,diag,3,psd 10-45
x009,Walking,576.48046875,608.48046875,24.375,24.09482883974111,0.28017116025889166,0.28017116025889166,True,0.9328535276898428,diag,3,psd 10-45
x009,Walking,608.48046875,640.48046875,24.375,24.72089552721441,0.3458955272144095,-0.3458955272144095,True,0.9446718623005296,diag,3,psd 10-45
x009,Walking,640.48046875,672.48046875,24.375,24.312573748097364,0.062426251902635954,0.062426251902635954,True,0.9216655819660897,diag,3,psd 10-45
x009,Walking,672.48046875,704.48046875,24.375,24.810654889363256,0.43565488936325636,-0.43565488936325636,True,0.9447268186357882,diag,3,psd 10-45
x009,Walking,704.48046875,736.48046875,24.375,23.965926188481365,0.40907381151863476,0.40907381151863476,True,0.9244249614652256,diag,3,psd 10-45
x009,Walking,736.48046875,768.48046875,24.375,24.880162627593602,0.5051626275936023,-0.5051626275936023,True,0.9162575345845909,diag,3,psd 10-45
x009,Walking,768.48046875,800.48046875,24.375,24.52933781718984,0.15433781718984108,-0.15433781718984108,True,0.9149895104017101,diag,3,psd 10-45
x009,Walking,800.48046875,832.48046875,22.5,23.523284162371827,1.0232841623718265,-1.0232841623718265,True,0.9182553500758732,diag,3,psd 10-45
x009,Walking,832.48046875,864.48046875,20.625,19.608959267267277,1.0160407327327228,1.0160407327327228,True,0.9588858720244742,diag,3,psd 10-45
x009,Walking,864.48046875,896.48046875,11.25,13.472556006829471,2.222556006829471,-2.222556006829471,True,0.9722403906867523,diag,3,psd 10-45
x009,Walking,896.48046875,928.48046875,15.0,15.923223328014847,0.9232233280148474,-0.9232233280148474,True,0.9224387953199109,diag,3,psd 10-45
x009,Walking,928.48046875,960.48046875,16.875,19.29943599916885,2.4244359991688498,-2.4244359991688498,True,0.9727926442067746,diag,3,psd 10-45
x009,Walking,960.48046875,992.48046875,15.0,16.43244731652892,1.4324473165289184,-1.4324473165289184,True,0.9677513115789704,diag,3,psd 10-45
x009,Walking,992.48046875,1024.48046875,18.75,16.631842561268293,2.118157438731707,2.118157438731707,True,0.9711197688063633,diag,3,psd 10-45
x009,Walking,1024.48046875,1056.48046875,15.0,16.961667418403522,1.9616674184035219,-1.9616674184035219,True,0.9698291256167185,diag,3,psd 10-45
x009,Walking,1056.48046875,1088.48046875,16.875,19.712579672979864,2.8375796729798637,-2.8375796729798637,True,0.9720143237620767,diag,3,psd 10-45
x009,Walking,1088.48046875,1120.48046875,13.125,23.307485755247278,10.182485755247278,-10.182485755247278,True,0.9736298266146397,diag,3,psd 10-45
x009,Walking,1120.48046875,1152.48046875,26.25,22.425451887033354,3.824548112966646,3.824548112966646,True,0.9467483240224933,diag,3,psd 10-45
x009,2-Back,1152.48046875,1184.48046875,18.75,14.087781619679289,4.662218380320711,4.662218380320711,True,0.9605668635196369,diag,3,psd 10-45
x009,2-Back,1184.48046875,1216.48046875,11.25,13.621809325598162,2.3718093255981625,-2.3718093255981625,True,0.9692190047365591,diag,3,psd 10-45
x009,2-Back,1216.48046875,1248.48046875,30.0,22.250987150098137,7.749012849901863,7.749012849901863,True,0.9804507338640086,diag,3,psd 10-45
x009,2-Back,1248.48046875,1280.48046875,22.5,25.46868292782659,2.9686829278265883,-2.9686829278265883,True,0.9739923563193821,diag,3,psd 10-45
x009,2-Back,1280.48046875,1312.48046875,26.25,27.117102173347043,0.8671021733470425,-0.8671021733470425,True,0.9745255217443994,diag,3,psd 10-45
x009,2-Back,1312.48046875,1344.48046875,30.0,28.54141325972015,1.4585867402798485,1.4585867402798485,True,0.9752997420237424,diag,3,psd 10-45
x009,2-Back,1344.48046875,1376.48046875,30.0,30.28134377586921,0.28134377586921033,-0.28134377586921033,True,0.9663631989730819,diag,3,psd 10-45
x009,2-Back,1376.48046875,1408.48046875,15.0,24.86190673984592,9.86190673984592,-9.86190673984592,True,0.9727290616371531,diag,3,psd 10-45
x009,2-Back,1408.48046875,1440.48046875,30.0,27.632160084901066,2.3678399150989335,2.3678399150989335,True,0.9695667719766536,diag,3,psd 10-45
x009,2-Back,1440.48046875,1472.48046875,18.75,22.14217621351608,3.3921762135160805,-3.3921762135160805,True,0.9659631366209394,diag,3,psd 10-45
x009,2-Back,1472.48046875,1504.48046875,18.75,19.7499535814663,0.9999535814663005,-0.9999535814663005,True,0.9458300224272872,diag,3,psd 10-45
x009,2-Back,1504.48046875,1536.48046875,16.875,22.170456992028953,5.295456992028953,-5.295456992028953,True,0.9539273362595827,diag,3,psd 10-45
x009,2-Back,1536.48046875,1568.48046875,13.125,19.483901478800604,6.358901478800604,-6.358901478800604,True,0.9018683079846318,diag,3,psd 10-45
x009,2-Back,1568.48046875,1600.48046875,13.125,19.058437126565504,5.933437126565504,-5.933437126565504,True,0.9726311062002198,diag,3,psd 10-45
x009,Running,1600.48046875,1632.48046875,24.375,19.857836825397882,4.517163174602118,4.517163174602118,True,0.9138823788620628,diag,3,psd 10-45
x009,Running,1632.48046875,1664.48046875,26.25,24.03135013885922,2.2186498611407792,2.2186498611407792,True,0.9200935661105041,diag,3,psd 10-45
x009,Running,1664.48046875,1696.48046875,30.0,28.10590524068375,1.8940947593162498,1.8940947593162498,True,0.9411266940114523,diag,3,psd 10-45
x009,Running,1696.48046875,1728.48046875,31.875,31.502131862432577,0.37286813756742276,0.37286813756742276,True,0.9367071309757686,diag,3,psd 10-45
x009,Running,1728.48046875,1760.48046875,30.0,29.060541711590076,0.9394582884099236,0.9394582884099236,True,0.940649190480841,diag,3,psd 10-45
x009,Running,1760.48046875,1792.48046875,30.0,30.27230895591888,0.2723089559188807,-0.2723089559188807,True,0.9451073252762174,diag,3,psd 10-45
x009,Running,1792.48046875,1824.48046875,26.25,27.846784259589967,1.5967842595899668,-1.5967842595899668,True,0.9604858824724091,diag,3,psd 10-45
x009,Running,1824.48046875,1856.48046875,28.125,27.62919639191346,0.4958036080865398,0.4958036080865398,True,0.9445851563398069,diag,3,psd 10-45
x009,Running,1856.48046875,1888.48046875,30.0,28.37410688654935,1.6258931134506511,1.6258931134506511,True,0.9270306854124866,diag,3,psd 10-45
x009,Running,1888.48046875,1914.8203125,31.890849770131986,29.888728491584853,2.0021212785471327,2.0021212785471327,True,0.9144679713447227,diag,3,psd 10-45
x010,Rest,128.26953125,160.26953125,11.25,11.841100927063582,0.5911009270635823,-0.5911009270635823,True,0.9859391732882479,diag,3,psd 10-45
x010,Rest,160.26953125,192.26953125,13.125,11.071594345797529,2.0534056542024715,2.0534056542024715,True,0.989231157309709,diag,3,psd 10-45
x010,Rest,192.26953125,224.26953125,13.125,10.999984673604635,2.1250153263953653,2.1250153263953653,True,0.9896771343391841,diag,3,psd 10-45
x010,Rest,224.26953125,256.26953125,13.125,11.891403486559119,1.2335965134408813,1.2335965134408813,True,0.9831359478086945,diag,3,psd 10-45
x010,Rest,256.26953125,288.26953125,16.875,14.306036383327257,2.568963616672743,2.568963616672743,True,0.9768804203430542,diag,3,psd 10-45
x010,Rest,288.26953125,320.26953125,13.125,14.881606948532532,1.7566069485325322,-1.7566069485325322,True,0.9891328825603376,diag,3,psd 10-45
x010,Rest,320.26953125,352.26953125,15.0,13.414461662216798,1.585538337783202,1.585538337783202,True,0.9912450534436308,diag,3,psd 10-45
x010,Rest,352.26953125,384.26953125,18.75,16.15796335064829,2.5920366493517086,2.5920366493517086,True,0.9897752199700587,diag,3,psd 10-45
x010,Rest,384.26953125,416.26953125,13.125,15.186698187327627,2.061698187327627,-2.061698187327627,True,0.9904448086318535,diag,3,psd 10-45
x010,Rest,416.26953125,448.26953125,18.75,13.610228593251252,5.139771406748748,5.139771406748748,True,0.9733075384848326,diag,3,psd 10-45
x010,Rest,448.26953125,480.26953125,16.875,14.880700568923807,1.9942994310761932,1.9942994310761932,True,0.9724091501384545,diag,3,psd 10-45
x010,Rest,480.26953125,512.26953125,28.125,13.041985107861517,15.083014892138483,15.083014892138483,True,0.9239010384915084,diag,3,psd 10-45
x010,Walking,512.26953125,544.26953125,28.125,24.35543263442889,3.7695673655711097,3.7695673655711097,True,0.903887587996945,diag,3,psd 10-45
x010,Walking,544.26953125,576.26953125,26.25,27.99086934269002,1.7408693426900186,-1.7408693426900186,True,0.9199301018819861,diag,3,psd 10-45
x010,Walking,576.26953125,608.26953125,28.125,25.554206321724415,2.570793678275585,2.570793678275585,True,0.9336265599476358,diag,3,psd 10-45
x010,Walking,608.26953125,640.26953125,30.0,26.680918655811293,3.3190813441887066,3.3190813441887066,True,0.934100884997214,diag,3,psd 10-45
x010,Walking,640.26953125,672.26953125,30.0,28.999982166440553,1.000017833559447,1.000017833559447,True,0.9433885769802233,diag,3,psd 10-45
x010,Walking,672.26953125,704.26953125,28.125,28.062428269292788,0.06257173070721223,0.06257173070721223,True,0.9358479960590183,diag,3,psd 10-45
x010,Walking,704.26953125,736.26953125,26.25,25.710458380919107,0.539541619080893,0.539541619080893,True,0.9222462751109063,diag,3,psd 10-45
x010,Walking,736.26953125,768.26953125,28.125,26.953989175773827,1.1710108242261725,1.1710108242261725,True,0.9671369133607297,diag,3,psd 10-45
x010,Walking,768.26953125,800.26953125,30.0,27.68009002114234,2.319909978857659,2.319909978857659,True,0.9164657235517444,diag,3,psd 10-45
x010,Walking,800.26953125,832.26953125,20.625,23.347729773630892,2.722729773630892,-2.722729773630892,True,0.8556595803728523,diag,3,psd 10-45
x010,Walking,832.26953125,864.26953125,24.375,23.08716685974934,1.2878331402506618,1.2878331402506618,True,0.9682170616602362,diag,3,psd 10-45
x010,Walking,864.26953125,896.26953125,11.25,23.02132176589136,11.771321765891361,-11.771321765891361,True,0.9134577159158144,diag,3,psd 10-45
x010,Walking,896.26953125,928.26953125,13.125,19.8602869713,6.735286971299999,-6.735286971299999,True,0.8075253047388218,diag,3,psd 10-45
x010,Walking,928.26953125,960.26953125,11.25,22.27213333668422,11.02213333668422,-11.02213333668422,True,0.792070945894996,hr,3,psd 10-45
x010,Walking,960.26953125,992.26953125,15.0,16.11599538970659,1.1159953897065904,-1.1159953897065904,True,0.9279818994128459,diag,3,psd 10-45
x010,Walking,992.26953125,1024.26953125,13.125,10.302597181857898,2.822402818142102,2.822402818142102,True,0.9708281537031471,diag,3,psd 10-45
x010,Walking,1024.26953125,1056.26953125,16.875,15.74517070741038,1.1298292925896192,1.1298292925896192,True,0.9764469233191528,diag,3,psd 10-45
x010,Walking,1056.26953125,1088.26953125,22.5,21.831482822964283,0.6685171770357172,0.6685171770357172,True,0.9473747736465769,diag,3,psd 10-45
x010,Walking,1088.26953125,1120.26953125,11.25,24.318200559750373,13.068200559750373,-13.068200559750373,True,0.946155114452126,diag,3,psd 10-45
x010,Walking,1120.26953125,1152.26953125,13.125,18.18495445643618,5.059954456436181,-5.059954456436181,True,0.9079095574544671,diag,3,psd 10-45
x010,Walking,1152.26953125,1184.26953125,11.25,18.5486167683397,7.2986167683396985,-7.2986167683396985,True,0.6706642340154807,hr,3,psd 10-45
x010,2-Back,1184.26953125,1216.26953125,15.0,15.491806374848068,0.49180637484806766,-0.49180637484806766,True,0.9375895499247742,diag,3,psd 10-45
x010,2-Back,1216.26953125,1248.26953125,16.875,17.337203908596727,0.46220390859672733,-0.46220390859672733,True,0.8799984575425845,diag,3,psd 10-45
x010,2-Back,1248.26953125,1280.26953125,30.0,23.22696754061814,6.773032459381859,6.773032459381859,True,0.9002345380325785,diag,3,psd 10-45
x010,2-Back,1280.26953125,1312.26953125,16.875,22.273033580552614,5.398033580552614,-5.398033580552614,True,0.9743875616964641,diag,3,psd 10-45
x010,2-Back,1312.26953125,1344.26953125,26.25,24.503443639963333,1.7465563600366671,1.7465563600366671,True,0.969133874222542,diag,3,psd 10-45
x010,2-Back,1344.26953125,1376.26953125,16.875,26.961377814164507,10.086377814164507,-10.086377814164507,True,0.9682823936463997,diag,3,psd 10-45
x010,2-Back,1376.26953125,1408.26953125,24.375,28.7409303546411,4.365930354641101,-4.365930354641101,True,0.9639527901845963,diag,3,psd 10-45
x010,2-Back,1408.26953125,1440.26953125,18.75,23.19235437090938,4.442354370909381,-4.442354370909381,True,0.9692656324140014,diag,3,psd 10-45
x010,2-Back,1440.26953125,1472.26953125,13.125,19.842070762941393,6.717070762941393,-6.717070762941393,True,0.9304241973301679,diag,3,psd 10-45
x010,2-Back,1472.26953125,1504.26953125,26.25,15.273859245442779,10.976140754557221,10.976140754557221,True,0.9286469499204735,diag,3,psd 10-45
x010,2-Back,1504.26953125,1536.26953125,24.375,16.6718677137983,7.703132286201701,7.703132286201701,True,0.9560061440310417,diag,3,psd 10-45
x010,2-Back,1536.26953125,1568.26953125,18.75,15.922744464258953,2.827255535741047,2.827255535741047,True,0.9837307822955341,diag,3,psd 10-45
x010,2-Back,1568.26953125,1600.26953125,15.0,19.734325955679672,4.734325955679672,-4.734325955679672,True,0.9468951244782353,diag,3,psd 10-45
x010,2-Back,1600.26953125,1632.26953125,11.25,16.4991582411233,5.2491582411233,-5.2491582411233,True,0.9793532450081877,diag,3,psd 10-45
x010,Running,1632.26953125,1664.26953125,30.0,26.815107447752133,3.1848925522478666,3.1848925522478666,True,0.9522348692894678,diag,3,psd 10-45
x010,Running,1664.26953125,1696.26953125,26.25,24.010769189826988,2.2392308101730123,2.2392308101730123,True,0.923552514186139,diag,3,psd 10-45
x010,Running,1696.26953125,1728.26953125,30.0,30.03130838191126,0.031308381911259175,-0.031308381911259175,True,0.9388978426496587,diag,3,psd 10-45
x010,Running,1728.26953125,1760.26953125,33.75,33.00990257053984,0.7400974294601568,0.7400974294601568,True,0.9321439704512354,diag,3,psd 10-45
x010,Running,1760.26953125,1792.26953125,33.75,33.437436329925504,0.31256367007449626,0.31256367007449626,True,0.9413056382423567,diag,3,psd 10-45
x010,Running,1792.26953125,1824.26953125,35.625,32.093748828053485,3.531251171946515,3.531251171946515,True,0.938065956927042,diag,3,psd 10-45
x010,Running,1824.26953125,1856.26953125,35.625,33.40450007816668,2.220499921833323,2.220499921833323,True,0.9531258902115404,diag,3,psd 10-45
x010,Running,1856.26953125,1888.26953125,31.875,30.547730158850783,1.3272698411492172,1.3272698411492172,True,0.942121620457749,diag,3,psd 10-45
x010,Running,1888.26953125,1920.26953125,31.875,32.25000848148416,0.37500848148415855,-0.37500848148415855,True,0.89178370687565,diag,3,psd 10-45
x010,Running,1920.26953125,1947.05859375,33.59580052493438,33.746740441238245,0.15093991630386228,-0.15093991630386228,True,0.90609953373458,diag,3,psd 10-45
x011,Rest,64.23828125,96.23828125,15.0,16.270013242768066,1.2700132427680657,-1.2700132427680657,True,0.980369855645045,diag,3,psd 10-45
x011,Rest,96.23828125,128.23828125,13.125,14.928953081308462,1.803953081308462,-1.803953081308462,True,0.9803883422087437,diag,3,psd 10-45
